"","GEOID","D2020_001","D2020_032","D2020_061","D2020_092","D2020_122","D2020_153","D2020_183","D2020_214","D2020_245","D2020_275","D2020_306","D2020_336","D2021_001","D2021_032","D2021_060","D2021_091","D2021_121","D2021_152","D2021_182","D2021_213","D2021_244","type"
"76","46061",-147.457142857143,1567.10158730159,2896.64484126984,3180.64126984127,4419.55793650794,5948.00674603175,7494.75714285714,7871.16388888889,6392.00436507937,3694.15753968254,2886.59166666667,2689.02817460317,1340.04920634921,2420.98333333333,2428.94206349206,2882.02103174603,3966.49642857143,5917.8880952381,7554.23452380952,7552.44484126984,6270.225,"NDVI"
"77","50015",2828.79228486647,1756.69918397626,3792.26298219585,4910.33902077151,6370.38761127596,8521.00111275964,8872.67321958457,8806.70623145401,8357.7162462908,6454.42210682493,6038.59458456973,5863.92729970326,2054.65504451039,2421.34050445104,4648.75259643917,5307.82455489614,7480.23553412463,8762.27670623145,8934.61646884273,8782.10571216617,8354.21327893175,"NDVI"
"78","72095",8542.45098039216,8453.55882352941,8277.97058823529,8013.26470588235,7629.00980392157,7562.54901960784,7618.8137254902,8239.45098039216,8344.27450980392,8498.76470588235,8515.52941176471,8599.38235294118,8382.80392156863,8230.03921568627,8083.98039215686,7819.72549019608,7671.94117647059,7824.1568627451,8092.93137254902,8087.07843137255,8364.69607843137,"NDVI"
"79","72031",6820.36486486487,6622.5045045045,6463.62612612613,6321.46846846847,5883.3963963964,5806.73423423423,5990.84234234234,6228.13963963964,6612.18468468468,6624.91891891892,6709.04054054054,6911.21171171171,6560.76576576577,6460.96396396396,6244.21621621622,5986.76126126126,5883.91891891892,6156.06756756757,6372.39189189189,6374.7027027027,6537.13963963964,"NDVI"
"80","55069",1513.14103525881,1307.45405101275,4138.68979744936,4546.45817704426,6505.17816954239,8385.83570892723,8717.9011627907,8583.57726931733,7734.5875843961,5853.20292573143,5221.66841710428,5105.59564891223,2386.32651912978,2589.98555888972,4316.38953488372,4680.24306076519,7112.64947486872,8350.61684171043,8667.21361590398,8532.27869467367,7820.94167291823,"NDVI"
"81","47091",5347.20443037975,5339.17594936709,5458.72405063291,6100.20949367089,7393.94367088608,8676.93101265823,8760.29367088608,8820.02088607595,8582.09746835443,7468.91139240506,6271.98481012658,5988.32278481013,5380.39683544304,5307.94113924051,5500.18164556962,5836.79810126582,7738.84683544304,8709.58924050633,8745.15253164557,8762.72341772152,8615.68164556962,"NDVI"
"82","19145",2643.05774456522,2449.75475543478,2645.66168478261,3433.609375,4364.60326086957,6541.48913043478,8103.56419836957,8547.67561141304,6645.49558423913,3863.45346467391,3017.80570652174,2736.21739130435,1669.55163043478,2404.8488451087,2659.85394021739,3489.48913043478,4240.45346467391,6524.44395380435,8300.50067934783,8486.72961956522,7409.02445652174,"NDVI"
"83","08119",3015.69812583668,2525.29819277108,3108.17871485944,3559.48962516734,4011.99297188755,4707.09571619813,4984.8530789826,4887.92269076305,4766.8109103079,4011.08266398929,3998.47456492637,3831.21552878179,3276.24330655957,3189.64759036145,3237.89424364123,3393.15829986613,3933.55488621151,4852.15227576975,5538.20180722892,5442.3406961178,4919.80722891566,"NDVI"
"84","29139",3556.66016427105,3520.31108829569,3871.26420260096,4886.10882956879,6309.12457221081,6693.0954825462,7648.0954825462,8304.31348391513,7605.90691307324,5632.59206023272,4338.08829568788,3988.25804243669,3718.17145790554,3548.24195756331,3890.9794661191,4977.69712525667,6302.88706365503,6571.88501026694,7586.22689938398,8109.20910335387,7380.26899383984,"NDVI"
"85","22127",6586.1547314578,6481.36466325661,7100.66794543905,8032.23614663257,8133.38554987212,8116.53452685422,8184.41283034953,8252.65451832907,7886.15238704177,7694.33418584825,7256.59356351236,6785.11594202899,6436.07289002558,6195.84654731458,6131.0952685422,7221.58333333333,7980.14215686274,8197.48699914748,8184.38640238704,8194.77919863598,8068.98017902813,"NDVI"
"86","11001",3006.13043478261,2906.09782608696,3379.21195652174,4377.70923913043,5179.74184782609,5317.77989130435,5412.91847826087,5392.63315217391,5298.77173913043,4897.42391304348,4100.20108695652,3512.54076086957,3106.90489130435,2873.5027173913,3062.86684782609,4334.01358695652,5291.61141304348,5511.97282608696,5477.79619565217,5376.04619565217,5257.38315217391,"NDVI"
"87","16041",263.79346092504,544.583732057416,2438.64646464646,4042.54598617757,5580.45188729399,6286.61217437533,5973.66666666667,5221.2562466773,4442.55661881978,3757.86576289208,3442.09622541201,2597.88968633705,530.869484316853,544.184742158426,2132.37320574163,3031.41945773525,5072.81180223285,5473.1052631579,5035.31047315258,4855.9096225412,4862.50265816055,"NDVI"
"88","19007",3209.04198473282,2921.23282442748,3197.40874392783,4534.77585010409,6100.87473976405,7107.45038167939,7757.63844552394,7860.05517002082,6523.67106176266,5737.38445523942,4641.22727272727,3921.4718945177,1623.4746703678,2877.76682859126,3601.61623872311,5037.32963219986,6540.03088133241,7084.58084663428,7838.80291464261,8009.62838306731,7378.26648160999,"NDVI"
"89","20157",2636.81052631579,2536.15739348371,2661.21077694236,2999.78947368421,4017.76215538847,6154.28120300752,7780.18395989975,7907.58621553885,5899.15363408521,3687.86516290727,3100.4671679198,2865.75714285714,2739.12656641604,2590.89724310777,2748.88922305764,3442.59047619048,4294.72531328321,5507.39949874687,6894.38922305764,7522.75087719298,6826.95764411028,"NDVI"
"90","26101",2079.07861060329,2279.75716026813,4515.27696526508,4605.03869591712,5963.08561852529,7821.33546617916,8100.16575258988,8110.29098110908,7806.52041438147,6418.13711151737,5483.8787324802,5638.88056063376,2546.16240097502,3257.22882388787,4532.16087751371,4854.85679463742,6059.05332114564,7680.34247410116,8203.19043266301,8141.42474101158,7930.66575258988,"NDVI"
"91","27047",286.07380952381,30.4069047619048,2540.82,2591.19095238095,3620.11642857143,5903.44714285714,8151.525,8555.01214285714,7327.66857142857,4073.44571428571,2658.88547619048,2555.33547619048,413.720952380952,1142.05047619048,2461.46071428571,2831.8819047619,3743.48904761905,6512.63666666667,8343.27476190476,8500.83452380952,7253.7680952381,"NDVI"
"92","39093",3994.96915351506,3925.14418938307,3928.21305595409,4504.0025107604,5652.93077474892,6106.74318507891,6849.8274748924,7729.10652797704,7504.49605451937,6333.48457675753,4958.83895265423,4309.42109038737,3831.587517934,3804.57962697274,3891.17503586801,4785.40925394548,5891.37589670014,6544.5462697274,7342.96915351506,7760.48278335725,7094.55344332855,"NDVI"
"93","47139",6236.64160070361,6138.17897977133,6034.06200527704,6813.88214599824,8074.93491644679,8475.56684256816,8560.52242744063,8554.9837291117,8452.41336851363,7810.41424802111,6598.01846965699,6251.73306948109,6048.46130167106,5858.09190853122,5850.55145118734,6565.95998240985,8136.54837291117,8448.12620932278,8666.563764292,8643.86851363237,8394.55760773967,"NDVI"
"94","48359",2335.20402892562,2317.52208161157,2448.52117768595,2989.12267561983,2933.71126033058,2564.02737603306,2595.48153409091,3216.80152376033,3209.92303719008,2786.38455578512,2501.00284090909,2281.45635330579,2116.58329028926,2069.77711776859,2086.52866735537,2440.62138429752,2855.09749483471,3298.14953512397,4161.73863636364,3669.49961260331,3169.96022727273,"NDVI"
"95","21191",4950.10089974293,4830.7294344473,5218.01156812339,6224.57840616967,7303.4942159383,8170.98393316195,8300.11311053985,8289.12982005141,7860.10218508997,7024.52377892031,5853.67609254499,5528.52442159383,4916.98714652956,4461.81233933162,4772.49678663239,6177.86953727506,7772.27377892031,8325.4087403599,8352.70372750643,8211.35732647815,8025.35475578406,"NDVI"
"96","17137",2784.29331602855,2769.42439974043,2983.30726800779,3710.73134328358,4286.07624918884,6283.69338092148,8192.03082414017,8735.40460739779,7727.5175210902,4250.34782608696,3162.548669695,2962.41499026606,2802.62783906554,2770.63075924724,3034.5379623621,3715.0126541207,4356.31310837119,6772.46365996106,8410.16515249838,8633.59831278391,7411.25373134328,"NDVI"
"97","19169",2425.25248447205,2407.0149068323,2528.24782608696,3019.62639751553,3934.55403726708,6372.39285714286,8041.8149068323,8048.68167701863,5992.61180124224,3289.02111801242,2801.23602484472,2677.37049689441,53.2860248447205,1940.23726708075,2639.68633540373,3206.17546583851,3926.46397515528,6750.06770186335,8299.46583850932,8358.91304347826,7462.92173913043,"NDVI"
"98","26065",4097.43000627746,2143.41933458883,3751.45888261142,4338.02134337728,5307.90301318267,6275.56716886378,7718.52416823603,7927.98838669178,7127.16823603264,5351.26271186441,4369.11895794099,4340.6776522285,736.413998744507,2507.83678593848,3546.74419334589,4488.0069052103,5641.61487758945,6990.47426239799,7966.31952291274,8128.6839296924,7156.49905838041,"NDVI"
"99","28127",6410.83969465649,6304.52984038862,7078.77272727273,8142.35669673838,8218.87196391395,8134.69257460097,8243.15232477446,8071.40839694656,7909.94136016655,7860.82408049965,7414.15093684941,6692.19257460097,6276.38688410826,6052.86537126995,6314.84836918806,7557.66273421235,8083.71512838307,8278.92574600972,8305.04857737682,8266.64191533657,8015.85010409438,"NDVI"
"100","28035",6423.41812609457,6304.25963222417,6820.79947460595,7705.48511383538,7767.97635726795,7801.33318739054,8021.97022767075,7841.52845884413,7653.98292469352,7578.77451838879,7213.74868651489,6653.40499124343,6324.74168126095,6062.34194395797,6236.86558669002,7348.44789842382,7709.71847635727,7830.54290718039,8029.5761821366,7919.42206654991,7836.81873905429,"NDVI"
"101","33001",3484.21713870733,3045.56535947712,4974.44843863471,5282.21423384169,6109.26543209877,8004.9012345679,8244.32716049383,8192.59622367465,7854.61002178649,6487.85221496006,6142.49600580973,6052.04684095861,4676.73892519971,4072.16339869281,5003.53122730574,5250.848583878,6661.60602759622,7974.41902687001,8148.98620188816,8155.02033405955,8116.2788671024,"NDVI"
"102","39055",4706.93368700265,4104.91954022988,4571.9142351901,5320.84526967286,6727.46021220159,8124.21485411141,8257.17948717949,8365.52740937224,8067.30636604775,6887.27541998232,5579.04376657825,5568.36427939876,4371.78028293546,4105.51326259947,4386.29664014147,5537.57824933687,7212.96153846154,8227.13439434129,8435.29266136163,8333.38505747127,8107.60521662246,"NDVI"
"103","45059",5990.47034820457,5850.02230685528,6005.53427638738,7407.51169749728,7937.40233949946,8075.13520130577,8116.44368879217,8124.39907508161,7859.48068552775,7577.18852013058,6811.4986398259,6123.83025027203,5712.43688792165,5539.96137105549,5681.12404787813,6922.13003264418,8041.13520130577,8051.08324265506,8203.03482045702,8103.65125136017,7975.40832426551,"NDVI"
"104","46097",-106.868533171029,1368.41996348144,2788.61685940353,3367.99543517955,4918.04534388314,6111.29610468655,7534.18350578211,7659.26962872794,5957.10986001217,3816.72154595253,3086.20419963481,2891.25684723068,1144.32197200243,2410.57181984175,2499.70663420572,3094.82775410834,4474.40748630554,5710.60499087036,6847.51308581862,6368.17620206938,5269.98934875228,"NDVI"
"105","48127",3087.18815001576,2759.48329656477,3368.35423889064,4215.49795146549,4018.24629687992,4102.27986132997,3536.72202962496,3592.43980460132,3961.90545225339,3573.23967853766,3353.35061456035,3074.61140876142,2694.8679483139,2604.89063977309,2660.34131736527,3200.8354869209,3703.00787897888,4210.86605735897,4414.21935077214,4695.57800189095,4067.24692719823,"NDVI"
"106","48305",2360.08228980322,2425.7864490161,2643.4268783542,3037.6247763864,2539.92643112701,2383.8436940966,2844.07222719141,3254.8074686941,3342.84548300537,2865.614490161,2318.74597495528,2175.63081395349,2080.62075134168,2117.71086762075,2226.48859570662,2346.05970483005,2426.74709302326,2741.18381037567,4041.9116726297,4862.08094812165,4835.03756708408,"NDVI"
"107","48171",4283.75526215078,4464.54228855721,5066.83869115959,5914.31936471489,5592.93149636433,5555.53080750096,5001.77439724455,4482.28300803674,5344.62093379258,5097.67355530042,4535.44680443934,4079.46632223498,3914.2812858783,3812.601224646,4032.9389590509,4591.55070799847,5448.44469957903,5936.1352851129,5691.47684653655,5315.50937619594,4840.73287409108,"NDVI"
"108","51097",5780.28216019418,5792.87621359223,5779.01388888889,6255.18016928658,7180.83454545455,7764.12953995157,8081.77509068924,8187.27173913043,7961.97644927536,7068.98550724638,6054.32929782082,5756.65417170496,5603.56561360875,5414.69599514563,5367.3134057971,6075.45652173913,7188.93047158404,7864.92149758454,8237.30193236715,8320.16505441354,7957.00423728814,"NDVI"
"109","17003",3266.15954198473,3241.63893129771,3384.20381679389,4897.79236641221,6096.33053435114,6922.00687022901,7552.07099236641,8054.26870229008,7613.15877862595,6232.85954198473,4322.58091603053,3739.79923664122,3529.8,3470.84198473282,3506.54045801527,4881.05954198473,6293.06564885496,7083.77938931298,8034.90076335878,8373.1358778626,7505.84351145038,"NDVI"
"110","47173",4893.13333333333,4778.19379844961,5038.96356589147,6476.58682170543,8030.3472868217,8381.83178294574,8449.35426356589,8465.68604651163,8153.14496124031,7204.90775193798,5800.71860465116,5143.61085271318,4849.74341085271,4542.18527131783,4777.48062015504,6075.2496124031,8030.54263565892,8444.18914728682,8335.09534883721,8319.8992248062,8222.31627906977,"NDVI"
"111","18005",3681.34014532243,3565.32788374205,3881.52770208901,4592.05903723887,5383.92325158946,6510.22252497729,7937.65349682107,8459.40690281562,7235.6348773842,4980.63714804723,3901.63124432334,3822.92279745686,3654.00454132607,3469.02543142598,3779.5944595822,4701.44459582198,5519.70572207084,6806.29336966394,8032.71889191644,8242.46548592189,7371.60899182561,"NDVI"
"112","40031",3038.25215827338,3183.62895683453,3961.29370503597,5163.47212230216,5541.2868705036,5399.86798561151,5601.64442446043,5382.52014388489,5381.90503597122,4790.50341726619,3717.24586330935,3353.46870503597,3174.36169064748,3058.2618705036,3401.12032374101,4599.19100719424,5768.42589928058,5986.71366906475,6048.95053956835,5767.39712230216,5092.04010791367,"NDVI"
"113","29195",2995.20306420233,3027.64032101167,3332.87572957198,4227.09776264591,5198.66293774319,6316.171692607,8176.08925097276,8664.48905642023,7357.64250972763,4664.72276264591,3448.92704280156,3132.04523346303,2982.1811770428,2943.63910505837,3145.27748054475,4078.90977626459,4887.95257782101,6276.70695525292,7848.53137159533,8321.77796692607,7069.11381322957,"NDVI"
"114","01023",6447.34437975817,6331.15203761755,7008.82646663681,8076.69928347515,8193.18875951635,8228.15808329601,8382.73667711599,8251.72257053291,8092.96327810121,7942.92297357815,7370.842140618,6673.88625167936,6405.57881773399,6128.02485445589,6337.72436184505,7525.08598298253,8194.63188535602,8300.46148678907,8345.56986117331,8413.0223914017,8265.77698163905,"NDVI"
"115","13061",5331.77098540146,5431.42909760589,5672.68613138686,6279.11587591241,6377.19434306569,6790.03923357664,7070.59215328467,7255.11678832117,7206.0045620438,6605.78284671533,6094.94708029197,5660.71989051095,5220.21846435101,5064.14781021898,5084.02919708029,6013.31386861314,6486.23266423358,7041.65419708029,7465.8996350365,7529.71532846715,7391.70437956204,"NDVI"
"116","18091",3339.39078794902,3225.48059096176,3354.19698725377,4006.85805330243,4714.44988412515,6079.66946697567,7905.31257242178,8350.77375434531,6722.95017381228,4825.66309385863,3911.6123986095,3884.35921205098,1778.21900347625,2671.61761297798,3556.80243337196,4328.71523754345,4892.35486674392,7254.78563151796,8146.97045191194,8390.69901506373,7451.98841251448,"NDVI"
"117","18171",2929.42037228542,2893.41985522234,3117.55894519131,3764.92605997932,4397.57394002068,7238.56928645295,8378.95915201655,8682.77766287487,7443.07755946225,4396.88314374354,3350.63857290589,3289.22130299897,3007.16597724922,3043.40537745605,3154.44881075491,3949.06153050672,4756.4208893485,7598.53774560496,8548.28955532575,8596.22130299897,7660.43950361944,"NDVI"
"118","26029",1048.15544197234,972.830727600722,3433.6879134095,3899.83042693927,5271.6476247745,6984.90018039687,7304.49819603127,7295.63349368611,6885.04780517138,5788.76157546603,4530.53006614552,4533.37372218882,1652.91942273001,1791.81749849669,3547.37071557426,4232.53580024067,5732.50841852075,6987.50120264582,7414.70986169573,7261.43926638605,7021.25105231509,"NDVI"
"119","31181",2564.5419047619,2473.97047619048,2547.54063492064,2941.04126984127,3816.6,5588.05714285714,7106.8746031746,7299.86222222222,5209.61841269841,3576.35079365079,2944.46158730159,2722.4580952381,2625.9873015873,2493.20920634921,2640.22603174603,3308.46285714286,4656.13396825397,5940.73777777778,7249.35714285714,7452.50031746032,6605.96126984127,"NDVI"
