GEOID,VALUE_0,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
53009,0,160804800,2213100,114652800,63219600,26934300,8114400,60501600,86580896,3068413184,161449200,567909888,196956896,92619904,1041300,73710896,18470700
53019,2757600,140388304,0,28360800,13499100,1665900,121500,1053900,14634900,3682861312,1312200,1327032960,558331200,8462700,5481000,41854500,20760300
53051,694800,65349000,0,29006100,13558500,2259000,165600,1446300,2179800,2889233152,331200,353871904,220209296,26245800,4329000,37238400,45485100
53055,0,485865888,0,31095000,21254400,2781900,621000,4288500,4283100,264187808,17178300,5005800,17305200,64191600,201600,5598000,18895500
53065,1210500,145615504,0,52362000,40525200,9107100,1244700,2520000,14520600,4145985024,446400,1309430656,515058304,59377500,147288608,41953500,68058896
53073,3828600,327684608,83899800,96805800,104958896,38888100,16402500,366281088,132709504,2967875072,248270400,602922624,212090400,287353792,165653104,85095000,89334000
55009,0,24125400,0,92869200,126985504,62249400,24877800,4499100,87563696,1390500,4214700,1737000,4159800,92915104,713474112,134616608,16322400
49029,0,3342600,0,22302000,4549500,2126700,368100,128700,702669568,142100096,8354700,637616704,20532600,16156800,35848800,5693400,1449900
48225,0,23191200,0,75525296,47493900,5265900,2880900,1505700,26658000,927854080,339579904,102595504,89997296,1273831168,26767800,248262304,14040900
48395,0,28795500,0,63183600,19993500,12042000,5199300,9332100,344483104,66255300,200286896,22176900,29288700,1180577664,174195008,92587504,8092800
40061,0,113924704,0,38980800,7583400,2282400,821700,5288400,364617888,50887800,126298800,24412500,115038000,705751168,1270800,22150800,5389200
51079,0,1111500,0,23793300,6804900,1217700,475200,709200,183119392,11511000,61092900,1537200,4796100,89172896,2463300,215100,81900
40079,0,57913200,0,108204304,26094600,8714700,2754000,4518900,930227392,1027977280,626309120,75552304,171190800,967464000,81879296,59038200,4443300
54053,0,35736300,0,48321000,21871800,6200100,1761300,1121400,722614528,7268400,94156200,6759000,11205900,176282096,42992100,2121300,1050300
54069,0,7948800,0,29919600,14841900,11017800,5286600,680400,112534200,474300,56257200,1286100,1939500,41598000,1062000,41400,20700
37039,0,24821100,0,85589104,8547300,2634300,880200,2886300,481852800,77099400,442251904,10791000,10726200,57996900,4706100,396900,188100
01025,0,39618900,0,81441904,9468000,4253400,1610100,4953600,63780300,1233496832,638086528,288122400,187031696,58228200,5156100,612878400,28526400
01091,0,29988900,0,68547600,11808000,4101300,1335600,4821300,111504600,655244096,400128288,153848704,128740496,389628000,31436100,530955008,28052100
54011,0,13530600,0,43967700,37150200,19907100,6328800,418500,510854400,1197000,37457100,2861100,3586500,44914500,121500,818100,218700
01065,0,65898000,0,54509400,7199100,1283400,255600,1967400,168500704,230362208,263064608,82931400,48961800,400140000,23783400,342874816,22995900
54099,0,14720400,0,48437100,29300400,11367900,2560500,2856600,1093988736,3523500,59819400,8774100,9748800,41641200,205200,330300,9900
42133,0,25023600,0,249625792,124539296,54152100,25745400,4419000,522819008,8744400,220783504,25657200,4300200,340504192,691647296,12154500,1809000
29215,0,3519000,0,90004496,14471100,2997900,936000,1397700,1532544256,108638096,176606096,35096400,63963000,1023038976,186300,978300,104400
05075,0,17541000,0,48753900,15454800,5479200,1164600,4527000,268074896,5162400,86499904,2172600,8726400,198114304,790593280,91892704,3915000
51570,0,768600,0,3558600,5537700,2709000,1203300,12600,755100,299700,1303200,202500,19800,0,93600,2347200,121500
05081,0,81090896,0,42427800,10581300,2699100,992700,7192800,121464000,313100096,70947000,48807000,49174200,348628512,94996800,233278208,17801100
51590,0,1787400,0,24003000,19531800,8886600,5007600,36900,28845000,3470400,5562000,2691000,1582200,8298000,110700,63900,17100
06027,0,28611900,2863800,93168896,43237800,9274500,690300,3936537856,4568400,846694784,4492800,20275775488,1029248128,71444704,10257300,76050000,105304496
37097,0,45780300,0,155418304,73566896,21771900,8846100,511200,454630496,72136800,131057104,21619800,32958000,382263296,142513200,4300200,718200
37183,0,61841700,0,451498496,236955600,124006496,31874400,6781500,223081200,304244992,314967616,21607200,62811900,157298400,104516096,85149000,4921200
26105,0,42933600,0,55312200,28178100,8613000,3384000,16507800,364972512,78512400,83065504,25307100,64971900,2509200,315665088,212412608,13968900
37193,0,7967700,0,111889800,24707700,7283700,2452500,1399500,841196672,67701600,491381088,33222600,36194400,311638496,24760800,1891800,165600
37123,0,24758100,0,57283200,12934800,4247100,1739700,3803400,271534496,373709696,275751008,67991400,67194000,76137296,32406300,10014300,680400
06093,0,86716800,7979400,465892192,67055400,18489600,3776400,201922208,54293400,8890735616,142818304,3754456320,1699669760,276030016,635869824,46140300,138575696
42033,0,17534700,0,152370000,38920500,10302300,3407400,66015900,1441586688,211032000,633786304,42903900,63623700,266248800,21853800,17559900,4236300
47141,0,6591600,0,80730896,50065200,18959400,6822900,2493000,589338880,12654000,28485000,5988600,10266300,253474208,9887400,2800800,212400
12019,0,115043400,0,137272496,83952000,27538200,6162300,31042800,17119800,653473792,2434500,171353696,76973400,87397200,512100,257252400,14383800
12029,0,35714700,0,100027800,26654400,3859200,629100,4871700,14833800,571767296,943200,73421104,79159504,59424300,22956300,794011520,109567800
13155,0,17927100,0,29856600,9092700,1184400,444600,283500,5501700,177786000,9705600,7477200,18783000,8502300,373184992,223252192,7162200
28015,0,16415100,0,54254700,6359400,1701900,333900,3807000,407436288,196344000,396761408,41212800,35706600,214717504,138187808,120546896,5184900
47051,0,54471600,0,72857696,20740500,5021100,1584000,1214100,753343232,19091700,34407900,11234700,10386900,314015392,180743392,23829300,2944800
38081,0,88954200,0,64216800,6465600,1494900,458100,2888100,11654100,69300,874800,280800,122001296,201465904,1480749312,1313100,256369504
47115,0,41597100,0,47863800,19422900,4420800,1234800,1971900,862342208,58392000,71585104,35739000,19534500,127426496,22101300,8588700,2229300
20005,0,14722200,0,41814000,14931000,2374200,1086300,1561500,150807600,80100,6034500,847800,8415900,339324288,556692288,4740300,2889900
53017,0,77398200,0,115863296,39073500,13195800,2177100,3162600,195300,52281900,10800,1948625152,959999424,20819700,1536809344,4418100,8001000
55071,0,25190100,0,55054800,56602800,21033000,6171300,7704000,62830800,2178000,20613600,2306700,2898900,181133104,839243712,228901504,34427700
13101,0,1915200,0,25162200,7414200,381600,126000,454500,11774700,409673696,5285700,31367700,94495504,11697300,27968400,453090592,10161900
50005,0,21717900,0,66869100,28436400,10996200,2158200,2567700,542373312,283526112,460064704,36728100,31575600,166111200,10236600,61532100,6939000
50019,2826900,66257100,0,59026500,28471500,7756200,1640700,3116700,541966528,267915600,404392512,26385300,21198600,272160896,26664300,119160896,12187800
28069,0,15590700,0,62800200,8491500,1497600,962100,989100,143276400,515860192,381602688,190566896,106383600,204766208,3472200,329431488,18349200
54037,0,11179800,0,48046500,21636000,5790600,1604700,1088100,111776400,6979500,49473000,984600,4133700,205074000,93942000,1711800,921600
31107,0,92276096,0,81504000,11920500,1467000,384300,1061100,189751504,14615100,1914300,2545200,1333692928,21128400,1124669696,24831900,62474400
32027,0,20169900,0,43722900,16156800,1812600,71100,900253824,3001500,275019296,122400,11152680960,2916888320,10258200,203269504,51224400,61722900
51820,0,84600,0,5758200,10053000,4450500,2383200,22500,8343900,195300,1507500,109800,161100,5685300,279900,57600,4500
13069,0,22704300,0,76727696,24932700,6236100,3117600,447300,11385900,479381408,21762000,46295100,64399500,31934700,416336384,345415488,15555600
55029,0,158235296,0,59114700,31839300,6374700,1751400,9603900,154590304,9954900,39744000,1790100,4296600,213171296,375989408,286380896,14251500
32019,0,4347900,0,46836900,55624500,15007500,4061700,145414800,419400,440862304,175500,3941722880,148055392,20814300,255405600,123463800,17499600
22125,0,58088700,0,31013100,5652000,2101500,1460700,4268700,189800992,84910496,270948608,26938800,10386900,112264200,46812600,191063696,15951600
54057,0,8153100,0,37454400,11709900,4592700,1738800,3249900,555687872,3549600,105790496,6350400,15819300,95004000,14229900,1182600,1281600
51069,0,3498300,0,67372200,38268900,13866300,5053500,1907100,400919392,27072000,175806896,5125500,12519900,301040992,27990000,140400,64800
54061,0,15153300,0,59131800,28088100,17476200,6394500,4380300,558470720,1025100,119934896,6271200,17403300,87300000,13365000,100800,55800
51165,0,6507900,0,93846600,49103100,11225700,3813300,1070100,875536192,57851100,338979584,7137000,9434700,538198208,173685600,357300,149400
51171,0,6481800,0,69279296,24531300,5314500,1855800,1329300,494432096,43411500,259455600,3970800,7596000,336118496,64619100,86400,66600
28053,0,75810600,0,38722500,7029900,2465100,544500,8243100,66600,88200,48600,279900,26100,0,768204928,191127600,14171400
28097,0,5022900,0,37572300,8338500,1621800,385200,144000,69283800,219241792,311696096,49868100,41663700,154583104,62894700,86208304,4664700
28143,0,82037696,0,32499900,8401500,4536900,1963800,8635500,256500,28800,1254600,64800,1975500,791100,839297728,270898208,12137400
29025,0,5730300,0,34187400,13986900,1980000,208800,801900,172323008,137700,3540600,1397700,3832200,556371008,296118016,21934800,2025900
29045,0,23442300,0,35364600,13042800,1653300,261000,1732500,331217088,3916800,10261800,2340900,10467000,298444512,547289984,54218700,7824600
29081,0,14780700,0,53841600,21122100,2212200,450900,886500,321481792,4788000,37698300,2540700,9551700,889196416,507944704,19776600,2920500
54085,0,911700,0,43673400,5560200,1641600,362700,259200,920527232,9664200,78002096,9360000,12849300,78762600,75600,9000,13500
51063,0,622800,0,46119600,3994200,599400,165600,144000,306695712,41137200,260387104,10010700,20367900,269193600,521100,2362500,2015100
46091,0,159221696,0,58510800,6490800,1503000,526500,7776900,43999200,126000,3560400,492300,663331520,184387504,1030946432,1103400,130873504
27039,0,964800,0,38422800,18487800,5122800,1390500,540000,40081500,124200,3919500,70200,19446300,47931300,945898176,10035000,4744800
21183,0,19665900,0,61893900,8407800,2652300,855000,2895300,716895872,7077600,143862304,16724700,29442600,207979200,295041600,36036000,11901600
05125,0,22304700,0,121692600,59551200,17403300,5668200,6534900,450086400,555759872,200583008,85181400,125003696,153848704,255600,66600900,3064500
21197,0,641700,0,14912100,10645200,4225500,726300,1320300,284824800,1005300,65463300,5248800,3847500,60290100,12604500,344700,174600
21213,0,977400,0,33922800,8177400,2570400,1323000,380700,53430300,1437300,18333000,385200,1368900,148365904,326935808,2358000,50400
47165,0,40824900,0,125460896,47294100,18692100,6319800,1006200,452800800,14611500,145152896,1818900,7452900,447935392,82719000,1419300,681300
21225,0,48618000,0,37014300,6087600,1999800,967500,1395000,121070704,527400,17309700,268200,1683900,81066600,567785728,33330600,4004100
17039,0,21576600,0,29106900,25999200,6156000,1682100,461700,24399900,366300,45155700,230400,2396700,45371700,816264000,3365100,90000
17045,0,2268000,0,54951300,27582300,3154500,1081800,857700,139394704,17100,9853200,131400,3510900,52367400,1325480448,1170900,99900
17055,0,58820400,0,56264400,41044500,7439400,1451700,606600,211929296,579600,12797100,382500,6740100,179848800,468699296,68818496,7002900
17061,0,8278200,0,36592200,22594500,2979000,627300,1075500,178799392,100800,123084896,375300,900000,118926000,853291776,33212700,3046500
06009,0,43722000,0,59253300,18160200,3917700,921600,2192400,108931504,941546688,103483800,688426176,718305280,198900,5724000,2095200,923400
27009,0,9992700,0,36176400,21468600,13102200,4356000,878400,103917600,6034500,2522700,543600,3270600,160022704,553840192,22554000,111259800
38007,0,9261000,0,20426400,6323400,591300,67500,2178900,128214000,57502800,34859700,1347087616,1065614400,40691700,266673600,3856500,6411600
18035,0,10336500,0,74961000,50805000,15516900,6906600,455400,83277000,642600,1487700,261000,7377300,60173100,702493184,10224000,3330900
20145,0,5723100,0,71952304,9773100,1512900,521100,78300,2780100,0,173700,286200,391275904,984600,1456295424,11029500,1146600
40101,0,81873904,0,100379696,37021500,15732900,8680500,8764200,557915392,2333700,15324300,22872600,106372800,1107344640,113214600,23570100,7065900
22109,0,2008017024,0,30509100,85284000,22892400,13162500,9726300,793800,480600,8595900,3361500,11655900,74443504,68595296,360078304,2049780608
40135,0,103817696,0,56722500,24537600,6845400,1551600,2665800,734863488,9213300,111109504,18900000,26315100,648414016,82903504,34308000,7236900
41021,0,35892900,0,44550000,7281000,1172700,135000,1908000,35100,12245400,76500,772995584,1356241536,3725100,828964800,435600,2954700
38049,0,155265296,0,161370896,8281800,1022400,228600,3561300,50285700,808200,55800,4567500,1204110848,851593472,1941236096,71253904,568775680
29183,0,93576600,0,101555104,134062200,84602704,26472600,7291800,233178304,3370500,122301904,1535400,7101000,129769200,424857600,104088600,20551500
20071,0,354600,0,53694000,2671200,637200,162900,149400,42300,4500,0,65700,228592800,34283700,1695020416,47700,1677600
10005,0,130276800,0,165559504,111510896,51102900,14156100,7856100,79589696,139704304,163240192,18320400,3404700,4617000,1067277568,498233696,84427200
16001,0,16653600,0,175439696,136104304,51984000,9258300,768600,36900,20401200,3600,645099328,1345427072,94628704,253206000,741600,2844900
01037,0,36721800,0,47890800,4179600,636300,77400,2051100,642811520,584641792,119169000,74109600,113884200,68723104,636300,12901500,225000
12061,0,138699904,0,109627200,76374000,26865000,6111900,4430700,593100,26521200,9032400,12622500,13089600,170487008,317441696,382512608,102665696
32021,0,112300200,0,28722600,9252000,2313900,33300,659983488,626400,1352939392,39600,7529741824,144474304,5891400,10320300,21177000,4461300
19177,0,22047300,0,33766200,17327700,775800,183600,1213200,365044512,5664600,16822800,4369500,9180900,364695296,415191616,13029300,3204900
32003,0,283148992,0,215421296,320436896,433030496,172176304,637782272,2036700,975699904,15278400,14413259776,3296578560,4338000,15486300,54565200,26942400
48181,0,134701200,0,123345904,55331100,21621600,11221200,1724400,447648288,58668300,6964200,47499300,914596224,387040512,319019392,8332200,3807900
29189,0,37617300,0,210919504,428417088,154075504,76823104,10845000,150949792,1332900,141441296,1026000,4149000,32826600,63923400,42229800,3304800
22033,0,44395200,0,142560000,156199504,103822200,32932800,5163300,22660200,57836700,39224700,38772900,15353100,220899600,6893100,304107296,17357400
01005,0,65989800,0,65517300,18309600,5179500,1530000,4334400,188726400,740900672,439450208,223984800,109998000,190798208,109803600,168570000,3643200
05113,0,8392500,0,79047904,17415000,3979800,1579500,2962800,668736000,449447392,475648192,93468600,108364496,292256096,5400,495900,227700
13021,0,16492500,0,95832000,57249000,28864800,13228200,3115800,66489300,62451000,85533296,10383300,24734700,51284700,14624100,83647800,3811500
